id,lat,long,seconds_debate,text
9.668551344656671e+17,42.33143,-83.04575,2.0,RT @TXRedPilled: Why aren’t liberals crying for the constant gun deaths in Chicago? Where is .@CNN? Why no #TownHall to stop gun violence i…
9.66855496689791e+17,30.26715,-97.74306,88.0,RT @TXRedPilled: Why aren’t liberals crying for the constant gun deaths in Chicago? Where is .@CNN? Why no #TownHall to stop gun violence i…
9.6649313190545e+17,39.76,-98.5,93.0,Turn on @CNN! #StandUp #TownHall
9.664931407178916e+17,26.66396,-80.71616999999999,95.0,#Townhall time ... #neveragain #msdstrong
9.664931402690929e+17,32.298759999999994,-90.18481,95.0,"If we ban guns, what are we going to do during the zombie uprising? #Townhall #guncontrol"
9.668555527510344e+17,28.75054,-82.5001,101.0,RT @zeusFanHouse: @seanhannity THIS IS #CNN: Florida #Survivor Says @CNN ‘#SCRIPTED’ #QUESTIONS for #TownHall Event https://t.co/oWJF3xVPcT…
9.668556012370616e+17,43.25011,-79.84963,113.0,"Great #CFL #Townhall with @RandyAmbrosie and the @Ticats! Randy, I didn't get a chance to ask, but what is the leag… https://t.co/gyWWcGDlZ2"
9.664932419180872e+17,42.00027,-93.50049,120.0,Watching the #CNNTownHall. Love that the students are standing up to make changes that should have been made along… https://t.co/cnPPrtq8T4
9.66493253934764e+17,33.749,-84.38798,122.0,Somebody get Marco Rubio a bag. He looks like he’s gonna throw up.  #CNNTownHall
9.664932597269012e+17,39.00027,-105.50083000000001,124.0,"RT @jetrotter: Cameron Kasky: founder of ""March for our lives""

#ParklandStudentsSpeak #MarchForOurLives #CnnTownHall https://t.co/FHAOfO6t…"
9.664932644246446e+17,28.75054,-82.5001,125.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.664932686483661e+17,30.332179999999997,-81.65565,126.0,I have to say it. Jake Tapper is so handsome. #CNNTownHall
9.664932738324234e+17,29.763279999999998,-95.36327,127.0,"RT @MemoryBengesa: Be positive, B passionate&amp; B Proud! I have been moved by the students of Stoneman, they R smart, confident &amp; articulate…"
9.66493287023444e+17,45.638729999999995,-122.66148999999999,130.0,RT @211Pine: I expect to see @jaketapper and the rest of Florida &amp; its students demand answers from local law enforcement &amp; the @FBI tonigh…
9.66493287023444e+17,45.638729999999995,-122.66148999999999,130.0,RT @211Pine: I expect to see @jaketapper and the rest of Florida &amp; its students demand answers from local law enforcement &amp; the @FBI tonigh…
9.664932909033349e+17,39.76,-98.5,131.0,"@CNN Just when I thought u couldn't sink any lower over the #Parkland shootings u hold a #CNNTownHall which, to be… https://t.co/9fFDtBHvZT"
9.664932914778972e+17,30.26715,-97.74306,131.0,@CNN #TownHall #StandUp - An exchange with students and families and lawmakers.   (Trump and Governor Rick Scott de… https://t.co/H6ND3iHfZf
9.664932914778972e+17,30.26715,-97.74306,131.0,@CNN #TownHall #StandUp - An exchange with students and families and lawmakers.   (Trump and Governor Rick Scott de… https://t.co/H6ND3iHfZf
9.664932919141908e+17,44.97997,-93.26384,132.0,"RT @SiddonsDan: MUST SEE @MichelleMalkin:
@CNN plans on holding a #Townhall on gun control tonight — BUT BEWARE!! They have a sordid and lo…"
9.664932919141908e+17,44.97997,-93.26384,132.0,"RT @SiddonsDan: MUST SEE @MichelleMalkin:
@CNN plans on holding a #Townhall on gun control tonight — BUT BEWARE!! They have a sordid and lo…"
9.664933030541967e+17,38.20042,-84.87762,134.0,#CNNTownHall starts now.
9.664933021357097e+17,40.6501,-73.94958000000001,134.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664933081124168e+17,3.2,73.0,135.0,Watching the #CNNTownHall! #StudentsStandUp
9.664933074414182e+17,37.77493,-122.41942,135.0,"#ParklandStudentsSpeak to @marcorubio, @RepTedDeutch, @SenBillNelson, AND the @NRA at the #CNNTownHall right now.

I will be #livetweeting."
9.664933196089917e+17,40.71427,-74.00596999999999,138.0,RT @Everytown: You might recognize Dana Loesch as the star of multiple gun lobby propaganda videos that are threatening in tone or from her…
9.664933246758625e+17,39.95234,-75.16379,139.0,Over/under on stupid shit @marcorubio says? #CNNTownHall
9.664933297593672e+17,39.76,-98.5,141.0,CNN just use our students again as weapons for their political warfare. #CNNTownHall
9.664933390999183e+17,34.42083,-119.69819,143.0,"RT @FightNowAmerica: CNN preys on children, using them as political pawns to push their far-left agenda. They tell the kids what to say and…"
9.664933386344571e+17,28.75054,-82.5001,143.0,#studentsStandup #cnn #cnntownhall
9.664933385756467e+17,39.76,-98.5,143.0,"#CNNTownHall

Female Empowerment https://t.co/RzGjXdSVNh"
9.6649335163682e+17,43.00035,-75.4999,146.0,Marco Rubio took over 3 million from NRA.... What ever he says is bullshit. #CNNTownHall
9.664933629990625e+17,33.64113,-117.91866999999999,148.0,So CNN is going to have Dana Loesch on... This town hall is going to be a complete disaster. She probably the weake… https://t.co/YdMMjDQv4Y
9.664933634732073e+17,41.184540000000005,-73.13316999999999,149.0,@Emma4Change we are rooting for you tonight. Stay strong. Use your words with the grace and power we have come to k… https://t.co/GQx4DrM3xo
9.664933744915825e+17,38.25424,-85.75941,151.0,So @realDonaldTrump and @FLGovScott couldn't face these families at the #CNNTownHall.   Cowards.
9.664933729354957e+17,35.60095,-82.55402,151.0,The crowd boos upon Jake Tapper revealing that both @realDonaldTrump and Gov. Scott declined invited to the #CNNTownHall.
9.664933758251991e+17,43.700109999999995,-79.4163,152.0,And it begins. The Kids vs The NRA. #StudentsStandUp #StudentsDemandAction #CNNTownHall https://t.co/9cTGbGuT0U
9.664933819364516e+17,40.44062,-79.99589,153.0,Can't wait to see these politicians put on a fake show #CNNTownHall ...glad to see these students standing up for action
9.664933860469555e+17,43.00035,-75.4999,154.0,"LMAO at Jake Tapper inviting the NRA's deranged go-go girl Dana Loesch to 
his townhall. 

😂

#CNNTownHall… https://t.co/0qAPJKBFMF"
9.664934007437312e+17,26.12231,-80.14338000000001,157.0,Do I have enough tissues? #CNNTownHall
9.66493400382849e+17,40.64606,-111.49797,157.0,"RT @Konamali1: #CNNTownHall

The Democrat Party https://t.co/9qgqhurZM9"
9.664934084318331e+17,30.332179999999997,-81.65565,159.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664934184352481e+17,28.75054,-82.5001,162.0,"RT @ari_russian: They are carefully shooting an angle on TV to make it appear full. 

The place is EMPTY..!!

People are Fed Up with CNNs H…"
9.66493423699202e+17,38.91706,-77.00025,163.0,Not gonna watch the #CNNTownHall. Will follow via Twitter. Already know #MarcoRubio’s dumb ass will be on his dumb ass shit
9.664934235690271e+17,23.46186,91.18504,163.0,"Hi there
I am here to solve your any kinds of website problem. I am expert on web development about 3 years.  conta… https://t.co/n9om6f0kzu"
9.664934277634826e+17,40.61538,-74.77044000000001,164.0,Right now #StudentsStandUp #CNNtownhall
9.664934325658419e+17,47.00025,-109.75102,165.0,"The people on the other side of a political debate are not the enemy, the homicidal shooters are.

Quit providing t… https://t.co/1O46aTCYzs"
9.664934311565066e+17,39.76,-98.5,165.0,"#CNNTownHall

Just the very basics. https://t.co/Bs7QC78v3k"
9.664934306239406e+17,38.20042,-84.87762,165.0,"Estimated 7,000 attendees at the #CNNTownHall"
9.664934306030264e+17,38.91706,-77.00025,165.0,RT @sarahwoodwriter: Why the hell is the NRA getting a voice at the #CNNTownHall debate on guns? Big Pharma lobbyists aren’t invited for he…
9.664934305398948e+17,39.250240000000005,-111.75103,165.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.664934401365238e+17,44.00013,-120.50138999999999,167.0,"#CNNTownHall #NoRa
Starting Now The STUDENTS of Stoneman Douglas #demandaction"
9.664934390335201e+17,43.25011,-79.84963,167.0,"How long until the first, ""You keep accepting money from the NRA. Why should we believe a word you say?"" clapback @… https://t.co/HkdtoiDa2R"
9.664934446791025e+17,38.91706,-77.00025,168.0,"RT @barefootboomer: Things we need more of in schools:

- civics classes
- infrastructure investment
- great teachers
- technology
- inclus…"
9.664934443393065e+17,38.91706,-77.00025,168.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664934535961436e+17,40.71427,-74.00596999999999,170.0,RT @BayshoreRunner: Starting with Lee Harvey Oswald. #CNNTownHall #CPAC #hannity https://t.co/qvBkVbSQvW
9.664934592500572e+17,39.76,-98.5,171.0,RT @soyceman: @CNN This is so important! #StudentsStandUp #CNNTownHall
9.664934645640847e+17,32.71533,-117.15726000000001,173.0,I love you kids and you are in my prayers for prayers are all I have to give. The 17 who died and their families are as well.  #CNNTownHall
9.664934688676168e+17,44.25,17.83333,174.0,"RT @JamesReader_RP: ""we don't need to put guns in the hands of teachers... we need to arm our teacher with more money in their pocket."" 

R…"
9.664934729947546e+17,37.55376,-77.46025999999999,175.0,Two minutes into this townhall and I’m sobbing. #CNNTownHall
9.664934795253391e+17,40.44062,-79.99589,176.0,This is so sad 😭 #CNNTownHall
9.66493483094614e+17,42.22487,-121.78166999999999,177.0,"RT @GunDeaths: Real-time numbers in advance of tonight's #CNNTownHall:
-2,097 gun deaths
-3,584 gun injuries
-79 children (age 0-11) shot/k…"
9.664934810521354e+17,39.00039,-75.49991999999999,177.0,.@jaketapper beautiful tribute on @CNN #townhall
9.664934810521354e+17,39.00039,-75.49991999999999,177.0,.@jaketapper beautiful tribute on @CNN #townhall
9.66493495270826e+17,38.25031,-92.50046,180.0,"RT @barefootboomer: Things we need more of in schools:

- civics classes
- infrastructure investment
- great teachers
- technology
- inclus…"
9.66493495270826e+17,38.25031,-92.50046,180.0,"RT @barefootboomer: Things we need more of in schools:

- civics classes
- infrastructure investment
- great teachers
- technology
- inclus…"
9.664935011260047e+17,31.25044,-99.25061,181.0,Where's the NRA poster girl? Dana Loesch? #StudentsStandUp #CNNTownHall #ParklandStudentsSpeak
9.664934988735857e+17,33.64113,-117.91866999999999,181.0,Fine. Arm the teachers. Then double their salaries. #ParklandStudentsSpeak #ListeningSession #CNNTownHall
9.664934975355781e+17,47.60621,-122.33207,181.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.664935011260047e+17,31.25044,-99.25061,181.0,Where's the NRA poster girl? Dana Loesch? #StudentsStandUp #CNNTownHall #ParklandStudentsSpeak
9.664934988735857e+17,33.64113,-117.91866999999999,181.0,Fine. Arm the teachers. Then double their salaries. #ParklandStudentsSpeak #ListeningSession #CNNTownHall
9.664934975355781e+17,47.60621,-122.33207,181.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.668558929426309e+17,44.25029,-85.50033,182.0,"RT @lfkraus: Help get one more vote for the CRA to #SaveNetNeutrality.

✅ @make5calls @resistbot your Reps now.

✅ Tell friends, family &amp; n…"
9.664935078997893e+17,17.33333,-62.75,183.0,Dis #CNNTownHall gonna b emotional #ParklandStudentsSpeak #NeverAgain
9.664935078199951e+17,39.76,-98.5,183.0,"#CNNTownHall

By the numbers. https://t.co/Fgtuqc01UG"
9.664935078997893e+17,17.33333,-62.75,183.0,Dis #CNNTownHall gonna b emotional #ParklandStudentsSpeak #NeverAgain
9.664935078199951e+17,39.76,-98.5,183.0,"#CNNTownHall

By the numbers. https://t.co/Fgtuqc01UG"
9.664935137590764e+17,47.6895,9.832469999999999,184.0,Already crying #CNNTownHall
9.664935129959506e+17,43.00035,-75.4999,184.0,Well at least Marco Rubio is a bit less of a coward than Rick Scott is. Remember this when you vote #Florida… https://t.co/0sGvX9l2fm
9.66493510890242e+17,32.71533,-117.15726000000001,184.0,RT @sarahwoodwriter: Why the hell is the NRA getting a voice at the #CNNTownHall debate on guns? Big Pharma lobbyists aren’t invited for he…
9.664935137590764e+17,47.6895,9.832469999999999,184.0,Already crying #CNNTownHall
9.664935129959506e+17,43.00035,-75.4999,184.0,Well at least Marco Rubio is a bit less of a coward than Rick Scott is. Remember this when you vote #Florida… https://t.co/0sGvX9l2fm
9.66493510890242e+17,32.71533,-117.15726000000001,184.0,RT @sarahwoodwriter: Why the hell is the NRA getting a voice at the #CNNTownHall debate on guns? Big Pharma lobbyists aren’t invited for he…
9.664935208098652e+17,25.77427,-80.19366,186.0,RT @BrianCraigShow: #CNN producers threaten @LauraLoomer tell her to stop live stream or else #CNNTownHall
9.664935208098652e+17,25.77427,-80.19366,186.0,RT @BrianCraigShow: #CNN producers threaten @LauraLoomer tell her to stop live stream or else #CNNTownHall
9.664935236787077e+17,33.741409999999995,-118.10479,187.0,"RT @BryanDawsonUSA: A high school student with two AR-15s, handguns, and 90 (NINETY) ""high capacity military-grade magazines.""

Sad this so…"
9.664935236787077e+17,33.741409999999995,-118.10479,187.0,"RT @BryanDawsonUSA: A high school student with two AR-15s, handguns, and 90 (NINETY) ""high capacity military-grade magazines.""

Sad this so…"
9.664935291606548e+17,38.58157,-121.4944,188.0,Nikolas Cruz can burn in hell for murdering all those innocent students and teachers. #CNNTownHall
9.664935291606548e+17,38.58157,-121.4944,188.0,Nikolas Cruz can burn in hell for murdering all those innocent students and teachers. #CNNTownHall
9.664935536428319e+17,39.76,-98.5,194.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664935536428319e+17,39.76,-98.5,194.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664935529634406e+17,43.66147,-70.25533,194.0,Obama would have been there #Townhall @CNN #NoMoreGuns
9.66493566632575e+17,37.25022,-119.75126000000002,197.0,"RT @KazeSkyz: Are you going to watch the #CNNTownHall s***show?

#StudentsStandUp"
9.664935664229212e+17,28.75054,-82.5001,197.0,"RT @CBSMiami: .@RobertwRuncie : ""We don't need to put guns in the hands of teachers....We need to arm our teachers with more money in their…"
9.66493566632575e+17,37.25022,-119.75126000000002,197.0,"RT @KazeSkyz: Are you going to watch the #CNNTownHall s***show?

#StudentsStandUp"
9.664935664229212e+17,28.75054,-82.5001,197.0,"RT @CBSMiami: .@RobertwRuncie : ""We don't need to put guns in the hands of teachers....We need to arm our teachers with more money in their…"
9.66493569010856e+17,38.91706,-77.00025,198.0,#CNNTownHall on the Florida school shooting. Get to a TV.
9.66493569010856e+17,38.91706,-77.00025,198.0,#CNNTownHall on the Florida school shooting. Get to a TV.
9.664935790603141e+17,45.061679999999996,-83.43275,200.0,Nothing more inspiring than seeing the youth of America stand up for change on @CNN tonight. #CNNTownHall
9.664935790603141e+17,45.061679999999996,-83.43275,200.0,Nothing more inspiring than seeing the youth of America stand up for change on @CNN tonight. #CNNTownHall
9.664935851168891e+17,7.0,21.0,201.0,RT @IrishPatty54: Why should kids have to debate this issue with #NRA lobbyists &amp; officials. Am I missing something or shouldn’t this be an…
9.664935815139328e+17,33.44838,-112.07404,201.0,Watching the students. I cannot fathom their bravery. My M is 15 and a freshman. Their inspiration is beyond words.… https://t.co/XausW1sbXf
9.664935851168891e+17,7.0,21.0,201.0,RT @IrishPatty54: Why should kids have to debate this issue with #NRA lobbyists &amp; officials. Am I missing something or shouldn’t this be an…
9.664935815139328e+17,33.44838,-112.07404,201.0,Watching the students. I cannot fathom their bravery. My M is 15 and a freshman. Their inspiration is beyond words.… https://t.co/XausW1sbXf
9.664935892609147e+17,39.76,-98.5,202.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.664935892609147e+17,39.76,-98.5,202.0,RT @GayRepublicSwag: All these Liberals outraged that there will be NRA representation at the #CNNTownHall they HATE when opposing views ar…
9.664935952042476e+17,40.71427,-74.00596999999999,204.0,Walking in just in time to catch this #CNNTownHall ...  #StudentsStandUp #ParklandStudentsSpeak
9.664935952042476e+17,40.71427,-74.00596999999999,204.0,Walking in just in time to catch this #CNNTownHall ...  #StudentsStandUp #ParklandStudentsSpeak
9.664936003380552e+17,28.75054,-82.5001,205.0,RT @CBSMiami: .@RobertwRuncie had an inspirational message for the people of Broward County ahead of the #CNNTownHall. #MSDStrong https://t…
9.66493599478272e+17,41.66113,-91.53017,205.0,@jaketapper is the perfect choice to run the show tonight on the #CNNTownHall
9.664936003380552e+17,28.75054,-82.5001,205.0,RT @CBSMiami: .@RobertwRuncie had an inspirational message for the people of Broward County ahead of the #CNNTownHall. #MSDStrong https://t…
9.66493599478272e+17,41.66113,-91.53017,205.0,@jaketapper is the perfect choice to run the show tonight on the #CNNTownHall
9.664936071914578e+17,33.30616,-111.84125,207.0,I can't stand Marco Rubio but respect him for actually showing up unlike Rick Scott. #CNNTownHall
9.664936071914578e+17,33.30616,-111.84125,207.0,I can't stand Marco Rubio but respect him for actually showing up unlike Rick Scott. #CNNTownHall
9.664936140744008e+17,42.35843,-71.05977,208.0,RT @Everytown: You might recognize Dana Loesch as the star of multiple gun lobby propaganda videos that are threatening in tone or from her…
9.664936129334354e+17,39.76,-98.5,208.0,#CNNTownHall https://t.co/503KRf6jXg
9.664936140744008e+17,42.35843,-71.05977,208.0,RT @Everytown: You might recognize Dana Loesch as the star of multiple gun lobby propaganda videos that are threatening in tone or from her…
9.664936129334354e+17,39.76,-98.5,208.0,#CNNTownHall https://t.co/503KRf6jXg
9.664936290145321e+17,37.77493,-122.41942,212.0,"@BillOReilly @cameron_kasky @Emma4Change #ParklandStudentsSpeak to @marcorubio, @RepTedDeutch, @SenBillNelson, AND… https://t.co/azA8sugKVc"
9.664936290145321e+17,37.77493,-122.41942,212.0,"@BillOReilly @cameron_kasky @Emma4Change #ParklandStudentsSpeak to @marcorubio, @RepTedDeutch, @SenBillNelson, AND… https://t.co/azA8sugKVc"
9.664936306125988e+17,39.76,-98.5,212.0,Watching the @CNN #Townhall
9.664936392988836e+17,34.05223,-118.24368,214.0,"RT @GunDeaths: Real-time numbers in advance of tonight's #CNNTownHall:
-2,097 gun deaths
-3,584 gun injuries
-79 children (age 0-11) shot/k…"
9.66493636744577e+17,29.763279999999998,-95.36327,214.0,Your piece of shit president couldn’t even show up remotely. #CNNTownHall
9.664936392988836e+17,34.05223,-118.24368,214.0,"RT @GunDeaths: Real-time numbers in advance of tonight's #CNNTownHall:
-2,097 gun deaths
-3,584 gun injuries
-79 children (age 0-11) shot/k…"
9.66493636744577e+17,29.763279999999998,-95.36327,214.0,Your piece of shit president couldn’t even show up remotely. #CNNTownHall
9.664936435016868e+17,32.44208,-97.7942,215.0,"RT @MediaJuggernaut: #CNNTownHall
CNN Has A Long History Of Crisis Actors, From Terror Attacks In London To School Shootings In Florida.
CN…"
9.664936435016868e+17,32.44208,-97.7942,215.0,"RT @MediaJuggernaut: #CNNTownHall
CNN Has A Long History Of Crisis Actors, From Terror Attacks In London To School Shootings In Florida.
CN…"
9.66493655887315e+17,37.25022,-119.75126000000002,218.0,"To all of those attending the #CNNTownHall, god bless and stand your ground. Give ‘em hell!!"
9.664936557238559e+17,-17.0,-65.0,218.0,Already teary watching #CNNTownHall.  So proud of these Stoneman Douglas kids for honoring their friends' memories with ACTION.
9.66493655887315e+17,37.25022,-119.75126000000002,218.0,"To all of those attending the #CNNTownHall, god bless and stand your ground. Give ‘em hell!!"
9.664936557238559e+17,-17.0,-65.0,218.0,Already teary watching #CNNTownHall.  So proud of these Stoneman Douglas kids for honoring their friends' memories with ACTION.
9.66493659918209e+17,39.00039,-76.74996999999999,219.0,"RT @MediaJuggernaut: #CNNTownHall
CNN Has A Long History Of Crisis Actors, From Terror Attacks In London To School Shootings In Florida.
CN…"
9.66493659918209e+17,39.00039,-76.74996999999999,219.0,"RT @MediaJuggernaut: #CNNTownHall
CNN Has A Long History Of Crisis Actors, From Terror Attacks In London To School Shootings In Florida.
CN…"
9.664936724171162e+17,32.71533,-117.15726000000001,222.0,"RT @juuuust_sayin: Hey @realdonaldtrump - heard your ""schedule"" precludes you from attending the #CNNTownHall you were invited to (even via…"
9.664936724171162e+17,32.71533,-117.15726000000001,222.0,"RT @juuuust_sayin: Hey @realdonaldtrump - heard your ""schedule"" precludes you from attending the #CNNTownHall you were invited to (even via…"
9.664936792162017e+17,48.412209999999995,-97.41063,224.0,"RT @ari_russian: How can Jake Tapper be objective when he blocks people who do not agree with him.

Jake Tapper blocks you and Twitter Lock…"
9.664936782053089e+17,38.25031,-92.50046,224.0,If you think we need armed teachers in schools just go ahead and swallow that tide pod. #CNNTownHall
9.664936792162017e+17,48.412209999999995,-97.41063,224.0,"RT @ari_russian: How can Jake Tapper be objective when he blocks people who do not agree with him.

Jake Tapper blocks you and Twitter Lock…"
9.664936782053089e+17,38.25031,-92.50046,224.0,If you think we need armed teachers in schools just go ahead and swallow that tide pod. #CNNTownHall
9.664936859312333e+17,35.227090000000004,-80.84313,225.0,@RegularJoe1970 I'm gonna say this once and for all! Guns are NOT the answer. It is not a #mentalhealth problem eit… https://t.co/nJfSaOnt1S
9.664936833140367e+17,39.76,-98.5,225.0,It shouldn't be called a #cnntownhall when we have seen how overly bias CNN has been for the last 2 years.
9.664936859312333e+17,35.227090000000004,-80.84313,225.0,@RegularJoe1970 I'm gonna say this once and for all! Guns are NOT the answer. It is not a #mentalhealth problem eit… https://t.co/nJfSaOnt1S
9.664936833140367e+17,39.76,-98.5,225.0,It shouldn't be called a #cnntownhall when we have seen how overly bias CNN has been for the last 2 years.
9.664936873531023e+17,39.76,-98.5,226.0,Good on CNN. This #CNNTownHall is a great idea.
9.664936873531023e+17,39.76,-98.5,226.0,Good on CNN. This #CNNTownHall is a great idea.
9.66493692247896e+17,35.500690000000006,-80.00032,227.0,#CNNTownHall everyone needs to be watching this. #ParklandTownHall #neveragain #millennials #generationZ #VoteThemOut
9.66493692247896e+17,35.500690000000006,-80.00032,227.0,#CNNTownHall everyone needs to be watching this. #ParklandTownHall #neveragain #millennials #generationZ #VoteThemOut
9.664937003134853e+17,39.95234,-75.16379,229.0,Proud of the effort underway right now at @CNN -- to facilitate a meaningful &amp; powerful discussion between people d… https://t.co/9mpaT4KIK4
9.664937003134853e+17,39.95234,-75.16379,229.0,Proud of the effort underway right now at @CNN -- to facilitate a meaningful &amp; powerful discussion between people d… https://t.co/9mpaT4KIK4
9.664937110719611e+17,38.91706,-77.00025,231.0,"Good luck, Marco. This is not going to be fun for you. 

#StudentsStandUp #CNNTownHall"
9.664937106398003e+17,32.221740000000004,-110.92648,231.0,RT @Everytown: You might recognize Dana Loesch as the star of multiple gun lobby propaganda videos that are threatening in tone or from her…
9.664937101909197e+17,56.72676,-111.38103000000001,231.0,RT @lauriecrosswell: The crowd boos upon Jake Tapper revealing that both @realDonaldTrump and Gov. Scott declined invited to the #CNNTownHa…
9.664937110719611e+17,38.91706,-77.00025,231.0,"Good luck, Marco. This is not going to be fun for you. 

#StudentsStandUp #CNNTownHall"
9.664937106398003e+17,32.221740000000004,-110.92648,231.0,RT @Everytown: You might recognize Dana Loesch as the star of multiple gun lobby propaganda videos that are threatening in tone or from her…
9.664937101909197e+17,56.72676,-111.38103000000001,231.0,RT @lauriecrosswell: The crowd boos upon Jake Tapper revealing that both @realDonaldTrump and Gov. Scott declined invited to the #CNNTownHa…
9.66493712485376e+17,39.76,-98.5,232.0,Both President Trump And Governor Rick Scott of Florida refused to attend this event or answer questions remotely.… https://t.co/J67NgMK0Ch
9.66493712485376e+17,39.76,-98.5,232.0,Both President Trump And Governor Rick Scott of Florida refused to attend this event or answer questions remotely.… https://t.co/J67NgMK0Ch
9.664937193681551e+17,37.25022,-119.75126000000002,233.0,"My heart is bursting with love, compassion, hope, respect, pride, and sheer awe of the children, community, familie… https://t.co/omyawqG5NK"
9.664937192381481e+17,30.26715,-97.74306,233.0,"#CNNTownHall - Students of Stoneman Douglas Demand Action - Looking at photos of the victims. My tears won't stop. All of you, RIP."
9.664937193681551e+17,37.25022,-119.75126000000002,233.0,"My heart is bursting with love, compassion, hope, respect, pride, and sheer awe of the children, community, familie… https://t.co/omyawqG5NK"
9.664937192381481e+17,30.26715,-97.74306,233.0,"#CNNTownHall - Students of Stoneman Douglas Demand Action - Looking at photos of the victims. My tears won't stop. All of you, RIP."
9.664937251857162e+17,31.438779999999998,-90.45232,235.0,Watching the #CNNTownHall Really excited to hear what the students have to say. They're our future.
9.664937251857162e+17,31.438779999999998,-90.45232,235.0,Watching the #CNNTownHall Really excited to hear what the students have to say. They're our future.
9.664937294387405e+17,40.16706,-74.49987,236.0,"""We should note Trump DECLINED to be here tonight as did Florida Gov Rick Scott."" -@andersoncooper @CNN at start of… https://t.co/htfRiUU52U"
9.664937294387405e+17,40.16706,-74.49987,236.0,"""We should note Trump DECLINED to be here tonight as did Florida Gov Rick Scott."" -@andersoncooper @CNN at start of… https://t.co/htfRiUU52U"
9.664937334821233e+17,39.76,-98.5,237.0,Of course Trump declined to be at the #Townhall. He's nothing but a coward.
9.664937385655583e+17,39.95234,-75.16379,238.0,This grandmother #standswithmdsstrong #MDSStrong #Townhall
9.664937522222776e+17,31.25044,-99.25061,241.0,"RT @ari_russian: They are carefully shooting an angle on TV to make it appear full. 

The place is EMPTY..!!

People are Fed Up with CNNs H…"
9.664937494957875e+17,32.71533,-117.15726000000001,241.0,RT @marcoshometown: Live #CNNTownHall support @marcorubio and tue victims from Stoneman Douglas https://t.co/mzoduz1V2e
9.664937493742797e+17,39.76,-98.5,241.0,HAPPENING NOW: Some 40 Moms Demand Action volunteers are live at the #CNNTownHall to support the Parkland students… https://t.co/1jucl0ke17
9.664937522222776e+17,31.25044,-99.25061,241.0,"RT @ari_russian: They are carefully shooting an angle on TV to make it appear full. 

The place is EMPTY..!!

People are Fed Up with CNNs H…"
9.664937494957875e+17,32.71533,-117.15726000000001,241.0,RT @marcoshometown: Live #CNNTownHall support @marcorubio and tue victims from Stoneman Douglas https://t.co/mzoduz1V2e
9.664937493742797e+17,39.76,-98.5,241.0,HAPPENING NOW: Some 40 Moms Demand Action volunteers are live at the #CNNTownHall to support the Parkland students… https://t.co/1jucl0ke17
9.664937586141553e+17,32.221740000000004,-110.92648,243.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664937586141553e+17,32.221740000000004,-110.92648,243.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664937656354857e+17,32.71533,-117.15726000000001,244.0,RT @IrishPatty54: Why should kids have to debate this issue with #NRA lobbyists &amp; officials. Am I missing something or shouldn’t this be an…
9.664937645155451e+17,33.44838,-112.07404,244.0,RT @ColMorrisDavis: .@CNN and @jaketapper seem to believe there are two perspectives on every issue and both deserve time.  Adding @NRA gun…
9.664937635719168e+17,34.05223,-118.24368,244.0,I’m listening to everything and everyone. Time for change #CNNTownHall
9.664937656354857e+17,32.71533,-117.15726000000001,244.0,RT @IrishPatty54: Why should kids have to debate this issue with #NRA lobbyists &amp; officials. Am I missing something or shouldn’t this be an…
9.664937645155451e+17,33.44838,-112.07404,244.0,RT @ColMorrisDavis: .@CNN and @jaketapper seem to believe there are two perspectives on every issue and both deserve time.  Adding @NRA gun…
9.664937635719168e+17,34.05223,-118.24368,244.0,I’m listening to everything and everyone. Time for change #CNNTownHall
9.664937692552684e+17,44.25029,-85.50033,245.0,These beautiful souls. #NeverAgain #CNNTownHall #CNN
9.664937683575235e+17,39.76,-98.5,245.0,"The governor of Florida, Rick Scott, is more scared of the NRA than his own constituents. That needs to change.… https://t.co/CwucH9lxpp"
9.66493768017961e+17,54.75844,-2.6953099999999997,245.0,#ParklandStudentsSpeak @CNN #CNNTownHall begins now. @MarcoRubio isn’t going to know what hit him! @jaketapper mode… https://t.co/IeJ0ykNFZu
